fake ave values, 0.252696
fake to true ave values, 0.226794
ave values, 0.226794
std values, 0.107183
min values, 0.085416
max values, 0.494406
median values, 0.192232
fake_image_00000.png,0.243829
fake_image_00001.png,0.217309
fake_image_00002.png,0.290643
fake_image_00003.png,0.183276
fake_image_00004.png,0.135890
fake_image_00005.png,0.189629
fake_image_00006.png,0.181286
fake_image_00007.png,0.118076
fake_image_00008.png,0.158809
fake_image_00009.png,0.229908
fake_image_00010.png,0.145964
fake_image_00011.png,0.179697
fake_image_00012.png,0.230412
fake_image_00013.png,0.489396
fake_image_00014.png,0.174914
fake_image_00015.png,0.174307
fake_image_00016.png,0.175243
fake_image_00017.png,0.362381
fake_image_00018.png,0.488918
fake_image_00019.png,0.256573
fake_image_00020.png,0.185344
fake_image_00021.png,0.321365
fake_image_00022.png,0.486268
fake_image_00023.png,0.186327
fake_image_00024.png,0.157963
fake_image_00025.png,0.154176
fake_image_00026.png,0.490412
fake_image_00027.png,0.200200
fake_image_00028.png,0.206350
fake_image_00029.png,0.105276
fake_image_00030.png,0.127653
fake_image_00031.png,0.162236
fake_image_00032.png,0.244926
fake_image_00033.png,0.130630
fake_image_00034.png,0.128405
fake_image_00035.png,0.168392
fake_image_00036.png,0.282967
fake_image_00037.png,0.490676
fake_image_00038.png,0.110394
fake_image_00039.png,0.132785
fake_image_00040.png,0.492025
fake_image_00041.png,0.244164
fake_image_00042.png,0.155289
fake_image_00043.png,0.303033
fake_image_00044.png,0.171344
fake_image_00045.png,0.129124
fake_image_00046.png,0.272053
fake_image_00047.png,0.191988
fake_image_00048.png,0.120157
fake_image_00049.png,0.367485
fake_image_00050.png,0.181503
fake_image_00051.png,0.144089
fake_image_00052.png,0.492276
fake_image_00053.png,0.149133
fake_image_00054.png,0.148388
fake_image_00055.png,0.196489
fake_image_00056.png,0.406006
fake_image_00057.png,0.146132
fake_image_00058.png,0.236591
fake_image_00059.png,0.144559
fake_image_00060.png,0.158334
fake_image_00061.png,0.130891
fake_image_00062.png,0.127415
fake_image_00063.png,0.488597
fake_image_00064.png,0.136336
fake_image_00065.png,0.333235
fake_image_00066.png,0.191495
fake_image_00067.png,0.133313
fake_image_00068.png,0.491321
fake_image_00069.png,0.286826
fake_image_00070.png,0.174034
fake_image_00071.png,0.242521
fake_image_00072.png,0.212623
fake_image_00073.png,0.159235
fake_image_00074.png,0.168181
fake_image_00075.png,0.220617
fake_image_00076.png,0.112531
fake_image_00077.png,0.428296
